epoch,seconds,train_step_rel_l2,train_full_rel_l2,test_step_rel_l2,test_full_rel_l2,train_pred_mse,train_recon_mse,test_pred_mse,test_recon_mse,params,lr
120,203.500708,5.20174907e-02,5.46881882e-02,5.49185658e-02,5.77871981e-02,1.07219842e-01,1.50286432e-03,1.19639525e-01,1.48496950e-03,696705,2.50000000e-04
121,203.128115,5.54573654e-02,5.87507962e-02,4.96391649e-02,5.18725461e-02,1.24459632e-01,1.50117298e-03,9.59379811e-02,1.48606502e-03,696705,2.50000000e-04
122,203.482969,5.37313881e-02,5.67069633e-02,5.57575502e-02,5.88118473e-02,1.15847470e-01,1.51112670e-03,1.23318719e-01,1.40926887e-03,696705,2.50000000e-04
123,203.420197,5.15664408e-02,5.42036985e-02,4.86421750e-02,5.08970961e-02,1.05247739e-01,1.50941959e-03,9.19257462e-02,1.58828370e-03,696705,2.50000000e-04
124,204.246574,5.01300492e-02,5.26403422e-02,4.82426016e-02,5.04615878e-02,9.88689405e-02,1.50255139e-03,9.05229352e-02,1.46037973e-03,696705,2.50000000e-04
125,203.997984,5.48417641e-02,5.82436930e-02,4.86780546e-02,5.11456373e-02,1.22248233e-01,1.49783990e-03,9.31268562e-02,1.45862656e-03,696705,2.50000000e-04
126,203.842999,5.21897851e-02,5.48407415e-02,5.18523138e-02,5.44235080e-02,1.07720579e-01,1.51041015e-03,1.05661721e-01,1.49106315e-03,696705,2.50000000e-04
127,203.166319,5.50397318e-02,5.87307177e-02,5.08646164e-02,5.34454820e-02,1.25792473e-01,1.50475169e-03,1.01483269e-01,1.52022988e-03,696705,2.50000000e-04
128,203.836409,5.21135121e-02,5.49099567e-02,4.62690639e-02,4.83215384e-02,1.08340709e-01,1.50129329e-03,8.32470868e-02,1.44394042e-03,696705,2.50000000e-04
129,204.521445,5.14169529e-02,5.44904076e-02,4.77330770e-02,4.99401768e-02,1.06582777e-01,1.49260872e-03,8.89876273e-02,1.53659827e-03,696705,2.50000000e-04
130,203.668640,5.22876479e-02,5.53924860e-02,6.10893857e-02,6.46000886e-02,1.10468663e-01,1.49963957e-03,1.49364610e-01,1.56508620e-03,696705,2.50000000e-04
131,203.440139,5.27683017e-02,5.57259974e-02,6.07571666e-02,6.63820028e-02,1.11286002e-01,1.50772931e-03,1.57543629e-01,1.44832426e-03,696705,2.50000000e-04
132,205.033024,5.05764805e-02,5.34381302e-02,4.96174381e-02,5.18928082e-02,1.02430909e-01,1.49521344e-03,9.57772821e-02,1.53619051e-03,696705,2.50000000e-04
133,203.869105,5.20434762e-02,5.49975978e-02,4.62944450e-02,4.83052516e-02,1.08553360e-01,1.51169012e-03,8.30984913e-02,1.46079552e-03,696705,2.50000000e-04
134,204.515737,5.15325656e-02,5.45111556e-02,5.14828484e-02,5.41893560e-02,1.06596619e-01,1.48804353e-03,1.04498486e-01,1.52490564e-03,696705,2.50000000e-04
135,203.209194,4.86579896e-02,5.10050245e-02,5.24248693e-02,5.53443485e-02,9.27169350e-02,1.50188873e-03,1.09323686e-01,1.59801783e-03,696705,2.50000000e-04
136,203.264681,5.26856205e-02,5.57015966e-02,5.07088397e-02,5.41052443e-02,1.11425269e-01,1.49555729e-03,1.04624523e-01,1.44555254e-03,696705,2.50000000e-04
137,203.346849,5.14099045e-02,5.42671980e-02,6.36261611e-02,6.91996434e-02,1.06327940e-01,1.50508714e-03,1.72162800e-01,1.43270692e-03,696705,2.50000000e-04
138,203.553927,5.28759384e-02,5.60342194e-02,5.13897965e-02,5.46065825e-02,1.13105464e-01,1.49018722e-03,1.07404283e-01,1.46779289e-03,696705,2.50000000e-04
139,203.616934,5.33935674e-02,5.64825509e-02,4.71231327e-02,4.94860873e-02,1.14882261e-01,1.51068831e-03,8.73572782e-02,1.46403207e-03,696705,2.50000000e-04
140,203.793323,5.09240180e-02,5.38787920e-02,5.10271978e-02,5.42997181e-02,1.04717344e-01,1.49448280e-03,1.05365584e-01,1.50267434e-03,696705,2.50000000e-04
141,203.430505,5.33880922e-02,5.68901140e-02,4.48456647e-02,4.66675387e-02,1.17066932e-01,1.50253160e-03,7.74701867e-02,1.55582944e-03,696705,2.50000000e-04
142,203.390809,5.05883284e-02,5.34592336e-02,5.76854050e-02,6.22851166e-02,1.02681094e-01,1.50756868e-03,1.37893323e-01,1.53662656e-03,696705,2.50000000e-04
143,203.546360,5.00639045e-02,5.28348610e-02,5.58937249e-02,5.89043140e-02,1.00269904e-01,1.50464453e-03,1.23722241e-01,1.49832424e-03,696705,2.50000000e-04
144,203.481442,5.30898395e-02,5.66767947e-02,5.25362751e-02,5.62000304e-02,1.16357470e-01,1.49224365e-03,1.12544494e-01,1.49779018e-03,696705,2.50000000e-04
