epoch,seconds,horizon,fallback_batches,train_loss,train_pred_mse,val_full_rel_l2,test_full_rel_l2,lr,params
471,107.440499,40,0,6.65304322e-01,6.54728681e-01,5.20683451e-01,5.22396822e-01,3.12500000e-05,745342
472,106.769756,40,0,6.67283351e-01,6.56686323e-01,5.24033728e-01,5.24064922e-01,3.12500000e-05,745342
473,106.971567,40,0,6.64595032e-01,6.53984327e-01,5.28333819e-01,5.20207772e-01,3.12500000e-05,745342
474,106.983963,40,0,6.63412446e-01,6.52901477e-01,5.22633657e-01,5.16116545e-01,3.12500000e-05,745342
475,107.086337,40,0,6.70700709e-01,6.60137131e-01,5.25710311e-01,5.18307185e-01,3.12500000e-05,745342
476,106.362649,40,0,6.65856509e-01,6.55260273e-01,5.29666505e-01,5.25607586e-01,3.12500000e-05,745342
477,118.426833,40,0,6.69879906e-01,6.59286951e-01,5.24094040e-01,5.16270950e-01,3.12500000e-05,745342
478,107.846222,40,0,6.63513969e-01,6.52805648e-01,5.25155573e-01,5.17500007e-01,3.12500000e-05,745342
479,106.471032,40,0,6.61564810e-01,6.50960380e-01,5.23276656e-01,5.19000287e-01,3.12500000e-05,745342
480,106.621729,40,0,6.65056459e-01,6.54485114e-01,5.23619404e-01,5.19194164e-01,3.12500000e-05,745342
481,106.721860,40,0,6.63131558e-01,6.52392129e-01,5.17866426e-01,5.17391684e-01,3.12500000e-05,745342
482,106.283529,40,0,6.62640558e-01,6.51902498e-01,5.21299841e-01,5.22135530e-01,3.12500000e-05,745342
483,106.162864,40,0,6.65160490e-01,6.54464819e-01,5.27195799e-01,5.14812579e-01,3.12500000e-05,745342
484,106.320064,40,0,6.60852926e-01,6.50138788e-01,5.28206911e-01,5.17726529e-01,3.12500000e-05,745342
485,106.185334,40,0,6.66249968e-01,6.55655323e-01,5.21152811e-01,5.19382410e-01,3.12500000e-05,745342
486,106.409462,40,0,6.66731001e-01,6.56212798e-01,5.25900571e-01,5.22370379e-01,3.12500000e-05,745342
487,106.837860,40,0,6.68566439e-01,6.58040221e-01,5.22789204e-01,5.17694631e-01,3.12500000e-05,745342
488,107.297630,40,0,6.66495168e-01,6.55814604e-01,5.24889359e-01,5.26906955e-01,3.12500000e-05,745342
489,107.428386,40,0,6.60205775e-01,6.49677806e-01,5.23961790e-01,5.17659338e-01,3.12500000e-05,745342
490,106.874326,40,0,6.58361121e-01,6.47835081e-01,5.23650231e-01,5.17972770e-01,3.12500000e-05,745342
491,106.624489,40,0,6.60154357e-01,6.49512720e-01,5.25802968e-01,5.17876165e-01,3.12500000e-05,745342
492,106.947017,40,0,6.58162098e-01,6.47539415e-01,5.24371545e-01,5.14741490e-01,3.12500000e-05,745342
493,107.129440,40,0,6.62964231e-01,6.52283864e-01,5.25374529e-01,5.19281335e-01,3.12500000e-05,745342
494,106.807051,40,0,6.66162093e-01,6.55542175e-01,5.20966699e-01,5.17202077e-01,3.12500000e-05,745342
495,104.620891,40,0,6.60047013e-01,6.49289423e-01,5.25410328e-01,5.17268522e-01,3.12500000e-05,745342
496,105.067059,40,0,6.61062615e-01,6.50303099e-01,5.25465910e-01,5.18912423e-01,3.12500000e-05,745342
497,102.430894,40,0,6.59885674e-01,6.49190605e-01,5.30808623e-01,5.20506847e-01,3.12500000e-05,745342
498,107.110262,40,0,6.62336416e-01,6.51633729e-01,5.19793155e-01,5.22679708e-01,3.12500000e-05,745342
499,106.453477,40,0,6.58828579e-01,6.48145432e-01,5.28746774e-01,5.24721842e-01,1.56250000e-05,745342
